customer_id,first_name,last_name,email,city,state,signup_date,cohort_month,acquisition_channel
293,Jules,Das,jules.das293@lumen.example,Denver,AZ,2025-12-09,2025-11,direct
294,Aarav,Vega,aarav.vega294@lumen.example,Boston,GA,2025-11-10,2025-10,direct
295,Mira,Park,mira.park295@lumen.example,Atlanta,MI,2025-09-26,2025-09,social
296,Theo,Rao,theo.rao296@lumen.example,Portland,AZ,2025-08-11,2025-07,referral
297,Amara,Patel,amara.patel297@lumen.example,Nashville,GA,2025-01-23,2024-12,paid_search
298,Sofia,Park,sofia.park298@lumen.example,Dallas,CO,2024-10-22,2024-10,referral
299,Ravi,Sen,ravi.sen299@lumen.example,Boston,TN,2025-06-28,2025-06,social
300,Reya,Shah,reya.shah300@lumen.example,Raleigh,AZ,2025-03-12,2025-02,social
301,Kai,Pillai,kai.pillai301@lumen.example,Nashville,MN,2025-05-20,2025-04,email
302,Isla,Joshi,isla.joshi302@lumen.example,Denver,TX,2025-12-08,2025-11,referral
303,Elena,Khan,elena.khan303@lumen.example,Miami,OR,2024-12-02,2024-11,organic
304,Zara,Nair,zara.nair304@lumen.example,Detroit,GA,2025-10-28,2025-10,paid_search
305,Aarav,Singh,aarav.singh305@lumen.example,Raleigh,NC,2025-12-23,2025-11,organic
306,Ivan,Pillai,ivan.pillai306@lumen.example,Raleigh,FL,2026-03-11,2026-02,email
307,Nico,Joshi,nico.joshi307@lumen.example,Kansas,MA,2025-02-18,2025-01,direct
308,Zara,Das,zara.das308@lumen.example,Denver,IL,2025-12-17,2025-11,referral
309,Yara,Sharma,yara.sharma309@lumen.example,Boston,MI,2024-12-20,2024-11,direct
310,Reya,Pillai,reya.pillai310@lumen.example,Minneapolis,OR,2024-10-26,2024-10,paid_search
311,Maya,Reddy,maya.reddy311@lumen.example,Dallas,FL,2025-02-25,2025-01,social
312,Yara,Das,yara.das312@lumen.example,Austin,GA,2025-10-29,2025-10,paid_search
313,Aarav,Iyer,aarav.iyer313@lumen.example,Seattle,GA,2025-11-23,2025-10,direct
314,Ivan,Verma,ivan.verma314@lumen.example,Phoenix,FL,2025-02-21,2025-01,social
315,Reya,Bose,reya.bose315@lumen.example,Boston,OR,2024-12-13,2024-11,direct
316,Mira,Kim,mira.kim316@lumen.example,Chicago,WA,2025-03-12,2025-02,direct
317,Amara,Shah,amara.shah317@lumen.example,Raleigh,TN,2026-02-04,2026-01,organic
318,Ezra,Ortiz,ezra.ortiz318@lumen.example,Boston,WA,2025-05-18,2025-04,organic
319,Lina,Mehta,lina.mehta319@lumen.example,Nashville,MO,2024-12-21,2024-11,organic
320,Ravi,Shah,ravi.shah320@lumen.example,Denver,MI,2025-01-29,2025-01,social
321,Reya,Pillai,reya.pillai321@lumen.example,Phoenix,NC,2024-12-12,2024-11,social
322,Ravi,Park,ravi.park322@lumen.example,Detroit,TN,2026-03-09,2026-02,organic
323,Noah,Das,noah.das323@lumen.example,Boston,MI,2025-08-07,2025-07,paid_search
324,Isla,Sen,isla.sen324@lumen.example,Boston,OR,2026-01-21,2025-12,social
325,Mira,Chen,mira.chen325@lumen.example,Phoenix,MN,2025-09-04,2025-08,referral
326,Sana,Reddy,sana.reddy326@lumen.example,Detroit,TN,2026-01-24,2026-01,organic
327,Mira,Patel,mira.patel327@lumen.example,Minneapolis,FL,2026-01-01,2025-12,direct
328,Asha,Ortiz,asha.ortiz328@lumen.example,Kansas,TN,2025-05-07,2025-04,referral
329,Elena,Joshi,elena.joshi329@lumen.example,Seattle,TX,2024-12-20,2024-11,social
330,Yara,Park,yara.park330@lumen.example,Denver,WA,2024-12-11,2024-11,direct
331,Isla,Sen,isla.sen331@lumen.example,Raleigh,TX,2025-07-29,2025-07,paid_search
332,Nico,Joshi,nico.joshi332@lumen.example,Boston,FL,2025-05-30,2025-05,paid_search
333,Zara,Sharma,zara.sharma333@lumen.example,Austin,FL,2026-03-03,2026-02,direct
334,Nico,Patel,nico.patel334@lumen.example,Nashville,TX,2025-11-20,2025-10,email
335,Asha,Chen,asha.chen335@lumen.example,Atlanta,GA,2025-02-20,2025-01,direct
336,Omar,Sharma,omar.sharma336@lumen.example,Phoenix,MA,2025-08-13,2025-07,paid_search
337,Tariq,Kim,tariq.kim337@lumen.example,Chicago,MI,2026-01-03,2025-12,direct
338,Tobias,Ortiz,tobias.ortiz338@lumen.example,Chicago,MO,2025-08-20,2025-07,social
339,Rohan,Gupta,rohan.gupta339@lumen.example,Boston,AZ,2025-04-06,2025-03,paid_search
340,Asha,Joshi,asha.joshi340@lumen.example,Dallas,NC,2025-06-23,2025-05,organic
341,Sofia,Mehta,sofia.mehta341@lumen.example,Kansas,IL,2025-06-09,2025-05,paid_search
342,Jonah,Sen,jonah.sen342@lumen.example,Austin,IL,2025-06-02,2025-05,direct
343,Ravi,Khan,ravi.khan343@lumen.example,Dallas,CO,2024-12-14,2024-11,referral
344,Ravi,Das,ravi.das344@lumen.example,Kansas,MN,2025-09-07,2025-08,referral
345,Noah,Das,noah.das345@lumen.example,Minneapolis,MA,2025-03-28,2025-02,organic
346,Nico,Mehta,nico.mehta346@lumen.example,Portland,TX,2025-07-30,2025-07,referral
347,Tariq,Reddy,tariq.reddy347@lumen.example,Denver,IL,2025-02-21,2025-01,social
348,Ravi,Das,ravi.das348@lumen.example,Chicago,TN,2025-08-10,2025-07,referral
349,Reya,Kim,reya.kim349@lumen.example,Portland,MI,2025-03-04,2025-02,referral
350,Noah,Rao,noah.rao350@lumen.example,Boston,TX,2025-02-09,2025-01,email
351,Lina,Rao,lina.rao351@lumen.example,Portland,FL,2026-03-05,2026-02,direct
352,Neil,Bose,neil.bose352@lumen.example,Minneapolis,MO,2025-06-16,2025-05,paid_search
353,Jules,Kaur,jules.kaur353@lumen.example,Raleigh,OR,2025-05-10,2025-04,paid_search
354,Lina,Sen,lina.sen354@lumen.example,Atlanta,TN,2026-02-20,2026-01,social
355,Asha,Mehta,asha.mehta355@lumen.example,Dallas,AZ,2025-11-03,2025-10,email
356,Ines,Bose,ines.bose356@lumen.example,Austin,CO,2025-12-31,2025-12,social
357,Ivan,Iyer,ivan.iyer357@lumen.example,Chicago,FL,2025-10-11,2025-09,paid_search
358,Maya,Kim,maya.kim358@lumen.example,Dallas,MN,2025-06-25,2025-05,social
359,Ravi,Das,ravi.das359@lumen.example,Phoenix,MA,2025-03-14,2025-02,paid_search
360,Leo,Mehta,leo.mehta360@lumen.example,Denver,NC,2025-12-29,2025-12,paid_search
361,Elena,Kaur,elena.kaur361@lumen.example,Raleigh,NC,2026-03-15,2026-02,email
362,Maya,Sharma,maya.sharma362@lumen.example,Portland,AZ,2025-12-10,2025-11,social
363,Ivan,Chen,ivan.chen363@lumen.example,Raleigh,NC,2025-01-22,2024-12,social
364,Amara,Vega,amara.vega364@lumen.example,Minneapolis,CO,2024-12-28,2024-11,email
365,Ravi,Mehta,ravi.mehta365@lumen.example,Minneapolis,OR,2026-01-05,2025-12,direct
366,Elena,Iyer,elena.iyer366@lumen.example,Raleigh,AZ,2025-05-27,2025-04,referral
367,Ivan,Nair,ivan.nair367@lumen.example,Chicago,IL,2025-08-10,2025-07,paid_search
368,Amara,Singh,amara.singh368@lumen.example,Dallas,TX,2025-03-15,2025-02,direct
369,Amara,Singh,amara.singh369@lumen.example,Miami,IL,2025-05-04,2025-04,organic
370,Maya,Khan,maya.khan370@lumen.example,Boston,OR,2025-03-25,2025-02,direct
371,Sana,Mehta,sana.mehta371@lumen.example,Denver,MN,2025-10-10,2025-09,referral
372,Isla,Vega,isla.vega372@lumen.example,Boston,OR,2025-03-01,2025-02,paid_search
373,Anika,Nair,anika.nair373@lumen.example,Nashville,TX,2025-02-18,2025-01,organic
374,Zara,Khan,zara.khan374@lumen.example,Dallas,OR,2025-06-16,2025-05,organic
375,Ines,Ortiz,ines.ortiz375@lumen.example,Raleigh,TX,2025-05-26,2025-04,social
376,Nico,Khan,nico.khan376@lumen.example,Kansas,MI,2025-02-16,2025-01,direct
377,Rohan,Das,rohan.das377@lumen.example,Kansas,NC,2025-11-20,2025-10,organic
378,Priya,Rao,priya.rao378@lumen.example,Boston,FL,2025-11-21,2025-10,paid_search
379,Ivan,Iyer,ivan.iyer379@lumen.example,Seattle,NC,2025-07-14,2025-06,social
380,Aarav,Chen,aarav.chen380@lumen.example,Phoenix,MA,2025-03-03,2025-02,social
381,Amara,Kim,amara.kim381@lumen.example,Denver,IL,2026-03-08,2026-02,direct
382,Ravi,Chen,ravi.chen382@lumen.example,Austin,OR,2024-10-25,2024-10,organic
383,Tariq,Vega,tariq.vega383@lumen.example,Denver,MA,2025-03-02,2025-02,direct
384,Kai,Kim,kai.kim384@lumen.example,Denver,MN,2025-12-14,2025-11,referral
385,Jonah,Rao,jonah.rao385@lumen.example,Portland,FL,2025-08-22,2025-07,direct
386,Leo,Verma,leo.verma386@lumen.example,Boston,TX,2024-11-17,2024-10,paid_search
387,Neil,Pillai,neil.pillai387@lumen.example,Chicago,CO,2025-01-13,2024-12,social
388,Isla,Sen,isla.sen388@lumen.example,Minneapolis,TN,2025-05-13,2025-04,paid_search
389,Jonah,Chen,jonah.chen389@lumen.example,Detroit,AZ,2025-05-30,2025-05,direct
390,Omar,Joshi,omar.joshi390@lumen.example,Denver,GA,2026-01-26,2026-01,email
391,Maya,Reddy,maya.reddy391@lumen.example,Boston,OR,2025-04-14,2025-03,referral
392,Noah,Kim,noah.kim392@lumen.example,Minneapolis,CO,2025-04-21,2025-03,email
393,Ezra,Sen,ezra.sen393@lumen.example,Portland,IL,2025-04-05,2025-03,referral
394,Elena,Ortiz,elena.ortiz394@lumen.example,Chicago,IL,2026-03-02,2026-02,social
395,Tariq,Pillai,tariq.pillai395@lumen.example,Seattle,MO,2025-06-12,2025-05,organic
396,Arjun,Vega,arjun.vega396@lumen.example,Atlanta,AZ,2024-10-26,2024-10,direct
397,Priya,Ortiz,priya.ortiz397@lumen.example,Raleigh,MA,2025-01-15,2024-12,organic
398,Ravi,Kaur,ravi.kaur398@lumen.example,Nashville,FL,2025-10-24,2025-09,organic
399,Elena,Gupta,elena.gupta399@lumen.example,Raleigh,FL,2025-05-31,2025-05,direct
400,Aisha,Iyer,aisha.iyer400@lumen.example,Chicago,MI,2025-03-03,2025-02,email
401,Amara,Mehta,amara.mehta401@lumen.example,Minneapolis,MO,2025-07-08,2025-06,direct
402,Yara,Sen,yara.sen402@lumen.example,Detroit,TX,2025-04-16,2025-03,organic
403,Zara,Park,zara.park403@lumen.example,Boston,MN,2025-09-16,2025-08,paid_search
404,Theo,Mehta,theo.mehta404@lumen.example,Kansas,OR,2025-05-04,2025-04,organic
405,Mira,Sharma,mira.sharma405@lumen.example,Dallas,AZ,2025-06-30,2025-06,referral
406,Aisha,Iyer,aisha.iyer406@lumen.example,Denver,MN,2025-08-28,2025-08,organic
407,Elena,Chen,elena.chen407@lumen.example,Miami,MN,2024-11-13,2024-10,direct
408,Amara,Joshi,amara.joshi408@lumen.example,Detroit,MI,2025-07-18,2025-06,email
409,Isla,Sen,isla.sen409@lumen.example,Denver,OR,2025-12-20,2025-11,direct
410,Jonah,Vega,jonah.vega410@lumen.example,Minneapolis,MA,2025-03-22,2025-02,paid_search
411,Aisha,Chen,aisha.chen411@lumen.example,Austin,TX,2025-03-28,2025-02,referral
412,Reya,Verma,reya.verma412@lumen.example,Chicago,AZ,2026-03-19,2026-02,organic
413,Rohan,Shah,rohan.shah413@lumen.example,Portland,AZ,2024-10-19,2024-10,paid_search
414,Ivan,Vega,ivan.vega414@lumen.example,Denver,MO,2025-01-27,2024-12,referral
415,Ravi,Rao,ravi.rao415@lumen.example,Miami,AZ,2025-07-31,2025-07,organic
416,Theo,Singh,theo.singh416@lumen.example,Atlanta,IL,2026-02-27,2026-02,social
417,Ines,Iyer,ines.iyer417@lumen.example,Austin,FL,2025-02-04,2025-01,direct
418,Lina,Sen,lina.sen418@lumen.example,Boston,GA,2025-06-01,2025-05,direct
419,Maya,Kaur,maya.kaur419@lumen.example,Austin,NC,2025-08-02,2025-07,referral
420,Maya,Patel,maya.patel420@lumen.example,Chicago,AZ,2025-03-19,2025-02,direct
421,Aisha,Shah,aisha.shah421@lumen.example,Seattle,OR,2025-10-28,2025-10,paid_search
422,Ivan,Kaur,ivan.kaur422@lumen.example,Detroit,GA,2025-07-31,2025-07,referral
423,Aisha,Sen,aisha.sen423@lumen.example,Portland,MA,2025-09-21,2025-08,organic
424,Asha,Verma,asha.verma424@lumen.example,Seattle,FL,2025-11-20,2025-10,paid_search
425,Sofia,Iyer,sofia.iyer425@lumen.example,Portland,OR,2025-08-29,2025-08,referral
426,Ravi,Sharma,ravi.sharma426@lumen.example,Dallas,TX,2025-11-12,2025-10,social
427,Theo,Das,theo.das427@lumen.example,Minneapolis,MO,2025-06-04,2025-05,referral
428,Aarav,Vega,aarav.vega428@lumen.example,Dallas,MA,2024-10-08,2024-10,social
429,Kai,Reddy,kai.reddy429@lumen.example,Chicago,WA,2025-05-01,2025-04,email
430,Yara,Sen,yara.sen430@lumen.example,Raleigh,OR,2026-02-23,2026-02,organic
431,Aarav,Verma,aarav.verma431@lumen.example,Seattle,MI,2025-01-20,2024-12,organic
432,Arjun,Nair,arjun.nair432@lumen.example,Dallas,TX,2025-01-04,2024-12,email
433,Sofia,Chen,sofia.chen433@lumen.example,Seattle,CO,2026-02-10,2026-01,paid_search
434,Anika,Ortiz,anika.ortiz434@lumen.example,Portland,NC,2025-07-03,2025-06,direct
435,Sana,Kaur,sana.kaur435@lumen.example,Seattle,MO,2025-07-18,2025-06,organic
436,Lina,Verma,lina.verma436@lumen.example,Kansas,CO,2025-06-19,2025-05,email
437,Tobias,Joshi,tobias.joshi437@lumen.example,Kansas,NC,2025-12-22,2025-11,direct
438,Ines,Reddy,ines.reddy438@lumen.example,Portland,GA,2025-09-26,2025-09,referral
439,Jules,Patel,jules.patel439@lumen.example,Kansas,TX,2026-03-20,2026-02,social
440,Ines,Das,ines.das440@lumen.example,Minneapolis,FL,2025-04-10,2025-03,email
441,Maya,Rao,maya.rao441@lumen.example,Seattle,OR,2025-08-14,2025-07,social
442,Lina,Reddy,lina.reddy442@lumen.example,Denver,TN,2025-02-25,2025-01,social
443,Aarav,Joshi,aarav.joshi443@lumen.example,Dallas,MO,2025-11-10,2025-10,referral
444,Amara,Kim,amara.kim444@lumen.example,Portland,WA,2025-08-25,2025-07,paid_search
445,Maya,Chen,maya.chen445@lumen.example,Detroit,MI,2025-01-01,2024-12,referral
446,Anika,Chen,anika.chen446@lumen.example,Dallas,WA,2025-01-17,2024-12,paid_search
447,Sofia,Bose,sofia.bose447@lumen.example,Miami,TX,2024-12-23,2024-11,direct
448,Asha,Park,asha.park448@lumen.example,Portland,MO,2026-01-29,2026-01,paid_search
449,Jonah,Verma,jonah.verma449@lumen.example,Detroit,IL,2025-09-14,2025-08,social
450,Isla,Ortiz,isla.ortiz450@lumen.example,Miami,MN,2025-11-15,2025-10,direct
451,Asha,Chen,asha.chen451@lumen.example,Boston,WA,2025-08-15,2025-07,referral
452,Maya,Kim,maya.kim452@lumen.example,Nashville,TN,2026-02-09,2026-01,referral
453,Kai,Rao,kai.rao453@lumen.example,Detroit,WA,2025-01-29,2025-01,paid_search
454,Asha,Verma,asha.verma454@lumen.example,Kansas,MN,2024-12-07,2024-11,organic
455,Isla,Verma,isla.verma455@lumen.example,Raleigh,TX,2025-11-23,2025-10,email
456,Ravi,Vega,ravi.vega456@lumen.example,Austin,MO,2025-07-04,2025-06,social
457,Neil,Reddy,neil.reddy457@lumen.example,Detroit,GA,2025-11-17,2025-10,social
458,Ravi,Bose,ravi.bose458@lumen.example,Seattle,IL,2025-05-16,2025-04,referral
459,Omar,Patel,omar.patel459@lumen.example,Atlanta,OR,2025-07-23,2025-06,referral
460,Sana,Kaur,sana.kaur460@lumen.example,Miami,IL,2025-12-15,2025-11,social
461,Lina,Shah,lina.shah461@lumen.example,Miami,IL,2025-07-05,2025-06,social
462,Maya,Verma,maya.verma462@lumen.example,Austin,TX,2024-10-04,2024-10,email
463,Ezra,Das,ezra.das463@lumen.example,Denver,WA,2025-06-20,2025-05,organic
464,Asha,Kim,asha.kim464@lumen.example,Portland,MI,2025-08-12,2025-07,direct
465,Omar,Nair,omar.nair465@lumen.example,Seattle,TX,2024-12-13,2024-11,paid_search
466,Rohan,Reddy,rohan.reddy466@lumen.example,Chicago,TX,2025-12-30,2025-12,referral
467,Maya,Shah,maya.shah467@lumen.example,Dallas,TX,2026-02-07,2026-01,direct
468,Kai,Bose,kai.bose468@lumen.example,Kansas,MO,2026-01-09,2025-12,social
469,Noah,Shah,noah.shah469@lumen.example,Dallas,AZ,2025-08-01,2025-07,email
470,Sana,Kim,sana.kim470@lumen.example,Phoenix,MO,2026-01-05,2025-12,referral
471,Aisha,Ortiz,aisha.ortiz471@lumen.example,Detroit,NC,2025-09-11,2025-08,referral
472,Reya,Ortiz,reya.ortiz472@lumen.example,Detroit,OR,2025-01-04,2024-12,direct
473,Kai,Verma,kai.verma473@lumen.example,Austin,TN,2026-02-15,2026-01,paid_search
474,Mira,Verma,mira.verma474@lumen.example,Phoenix,TN,2025-10-16,2025-09,organic
475,Ezra,Patel,ezra.patel475@lumen.example,Phoenix,WA,2025-07-12,2025-06,direct
476,Jules,Joshi,jules.joshi476@lumen.example,Phoenix,CO,2025-07-02,2025-06,social
477,Yara,Bose,yara.bose477@lumen.example,Miami,MO,2025-07-05,2025-06,social
478,Aisha,Chen,aisha.chen478@lumen.example,Chicago,OR,2025-09-10,2025-08,email
479,Anika,Kim,anika.kim479@lumen.example,Portland,NC,2025-01-21,2024-12,paid_search
480,Amara,Park,amara.park480@lumen.example,Dallas,NC,2024-11-17,2024-10,social
481,Amara,Shah,amara.shah481@lumen.example,Boston,GA,2025-04-25,2025-03,paid_search
482,Mira,Pillai,mira.pillai482@lumen.example,Miami,IL,2025-07-18,2025-06,referral
483,Theo,Kim,theo.kim483@lumen.example,Detroit,MI,2025-01-22,2024-12,organic
484,Theo,Park,theo.park484@lumen.example,Nashville,FL,2025-11-04,2025-10,organic
485,Yara,Shah,yara.shah485@lumen.example,Atlanta,MN,2025-05-17,2025-04,paid_search
486,Noah,Chen,noah.chen486@lumen.example,Boston,TX,2026-01-07,2025-12,direct
487,Aisha,Kaur,aisha.kaur487@lumen.example,Atlanta,WA,2025-03-04,2025-02,social
488,Tobias,Bose,tobias.bose488@lumen.example,Atlanta,MN,2024-12-08,2024-11,email
489,Tariq,Rao,tariq.rao489@lumen.example,Minneapolis,GA,2025-01-20,2024-12,referral
490,Omar,Mehta,omar.mehta490@lumen.example,Detroit,MA,2025-08-23,2025-07,paid_search
491,Mira,Kim,mira.kim491@lumen.example,Phoenix,MA,2025-01-11,2024-12,social
492,Nico,Kaur,nico.kaur492@lumen.example,Portland,FL,2024-11-13,2024-10,email
493,Aisha,Shah,aisha.shah493@lumen.example,Minneapolis,CO,2026-02-23,2026-02,social
494,Zara,Singh,zara.singh494@lumen.example,Nashville,FL,2025-06-13,2025-05,direct
495,Maya,Verma,maya.verma495@lumen.example,Kansas,MA,2025-03-25,2025-02,direct
496,Amara,Singh,amara.singh496@lumen.example,Raleigh,IL,2025-04-11,2025-03,paid_search
497,Kai,Sharma,kai.sharma497@lumen.example,Chicago,FL,2025-02-05,2025-01,organic
498,Priya,Chen,priya.chen498@lumen.example,Austin,TX,2025-01-21,2024-12,referral
499,Amara,Das,amara.das499@lumen.example,Minneapolis,GA,2024-12-04,2024-11,referral
500,Yara,Nair,yara.nair500@lumen.example,Boston,MI,2025-11-10,2025-10,social
501,Maya,Chen,maya.chen501@lumen.example,Minneapolis,OR,2025-10-23,2025-09,email
502,Priya,Rao,priya.rao502@lumen.example,Kansas,GA,2026-01-26,2026-01,direct
503,Sana,Das,sana.das503@lumen.example,Minneapolis,MN,2025-05-16,2025-04,referral
504,Elena,Verma,elena.verma504@lumen.example,Denver,NC,2025-07-06,2025-06,paid_search
505,Priya,Bose,priya.bose505@lumen.example,Detroit,OR,2025-05-08,2025-04,paid_search
506,Jonah,Das,jonah.das506@lumen.example,Phoenix,WA,2025-01-18,2024-12,email
507,Theo,Sen,theo.sen507@lumen.example,Seattle,OR,2024-12-12,2024-11,email
508,Mira,Patel,mira.patel508@lumen.example,Dallas,TN,2025-10-11,2025-09,email
509,Leo,Singh,leo.singh509@lumen.example,Austin,TX,2026-02-23,2026-02,paid_search
510,Ivan,Sharma,ivan.sharma510@lumen.example,Seattle,MI,2025-05-09,2025-04,paid_search
511,Ravi,Nair,ravi.nair511@lumen.example,Miami,NC,2025-04-22,2025-03,referral
512,Maya,Sharma,maya.sharma512@lumen.example,Raleigh,OR,2025-01-08,2024-12,social
513,Jonah,Reddy,jonah.reddy513@lumen.example,Kansas,NC,2026-03-11,2026-02,direct
514,Jules,Nair,jules.nair514@lumen.example,Miami,MO,2025-09-16,2025-08,direct
515,Elena,Sen,elena.sen515@lumen.example,Kansas,IL,2025-09-30,2025-09,email
516,Isla,Ortiz,isla.ortiz516@lumen.example,Detroit,TX,2024-11-26,2024-10,organic
517,Jules,Ortiz,jules.ortiz517@lumen.example,Dallas,MO,2025-11-30,2025-11,referral
518,Asha,Park,asha.park518@lumen.example,Austin,TX,2026-01-04,2025-12,social
519,Neil,Das,neil.das519@lumen.example,Atlanta,TX,2025-11-23,2025-10,social
520,Amara,Kim,amara.kim520@lumen.example,Seattle,GA,2025-04-02,2025-03,email
521,Sofia,Sharma,sofia.sharma521@lumen.example,Boston,WA,2024-11-17,2024-10,email
522,Jules,Sharma,jules.sharma522@lumen.example,Boston,CO,2025-03-22,2025-02,email
523,Sana,Rao,sana.rao523@lumen.example,Denver,TN,2025-07-23,2025-06,email
524,Asha,Joshi,asha.joshi524@lumen.example,Portland,WA,2025-12-05,2025-11,direct
525,Kai,Rao,kai.rao525@lumen.example,Portland,MI,2025-07-14,2025-06,paid_search
526,Leo,Park,leo.park526@lumen.example,Atlanta,TX,2026-01-11,2025-12,referral
527,Arjun,Patel,arjun.patel527@lumen.example,Kansas,WA,2025-05-11,2025-04,direct
528,Ravi,Kaur,ravi.kaur528@lumen.example,Minneapolis,GA,2024-10-06,2024-10,organic
529,Rohan,Kim,rohan.kim529@lumen.example,Nashville,CO,2024-10-09,2024-10,organic
530,Jules,Verma,jules.verma530@lumen.example,Seattle,GA,2025-02-26,2025-01,paid_search
531,Reya,Joshi,reya.joshi531@lumen.example,Dallas,TX,2025-01-04,2024-12,organic
532,Ivan,Vega,ivan.vega532@lumen.example,Nashville,TX,2025-08-01,2025-07,social
533,Isla,Pillai,isla.pillai533@lumen.example,Seattle,GA,2025-08-30,2025-08,email
534,Tariq,Khan,tariq.khan534@lumen.example,Boston,CO,2024-12-25,2024-11,paid_search
535,Leo,Mehta,leo.mehta535@lumen.example,Boston,MI,2025-02-16,2025-01,paid_search
536,Amara,Iyer,amara.iyer536@lumen.example,Portland,MI,2026-01-06,2025-12,direct
537,Ivan,Mehta,ivan.mehta537@lumen.example,Miami,MO,2025-08-18,2025-07,organic
538,Noah,Chen,noah.chen538@lumen.example,Kansas,MO,2025-09-22,2025-08,social
539,Isla,Mehta,isla.mehta539@lumen.example,Detroit,CO,2025-02-21,2025-01,organic
540,Ines,Rao,ines.rao540@lumen.example,Detroit,MA,2025-08-21,2025-07,organic
541,Lina,Sharma,lina.sharma541@lumen.example,Kansas,GA,2025-07-25,2025-06,direct
542,Sana,Gupta,sana.gupta542@lumen.example,Portland,OR,2025-12-22,2025-11,referral
543,Jonah,Das,jonah.das543@lumen.example,Minneapolis,MI,2025-07-19,2025-06,direct
544,Aisha,Kaur,aisha.kaur544@lumen.example,Austin,FL,2025-08-18,2025-07,paid_search
545,Theo,Verma,theo.verma545@lumen.example,Seattle,OR,2025-05-04,2025-04,organic
546,Nico,Iyer,nico.iyer546@lumen.example,Boston,FL,2026-03-11,2026-02,organic
547,Reya,Kaur,reya.kaur547@lumen.example,Miami,NC,2025-12-05,2025-11,direct
548,Neil,Chen,neil.chen548@lumen.example,Kansas,MI,2025-05-29,2025-05,paid_search
549,Asha,Park,asha.park549@lumen.example,Atlanta,OR,2025-03-28,2025-02,direct
550,Theo,Ortiz,theo.ortiz550@lumen.example,Portland,CO,2026-03-10,2026-02,social
551,Isla,Khan,isla.khan551@lumen.example,Portland,NC,2026-03-09,2026-02,email
552,Zara,Ortiz,zara.ortiz552@lumen.example,Dallas,MA,2024-12-21,2024-11,paid_search
553,Ravi,Shah,ravi.shah553@lumen.example,Seattle,MI,2025-10-09,2025-09,social
554,Arjun,Bose,arjun.bose554@lumen.example,Austin,OR,2025-10-09,2025-09,referral
